id,description_polarity
45207869,0.9612
16437963,0.9612
18153345,0.9612
46951303,0.9612
26338309,0.9612
26785969,0.9612
31087728,0.9612
45412008,0.9612
31069300,0.9612
31805970,0.9612
17574083,0.9612
26814851,0.9612
31314156,0.9612
41554114,0.9612
42881121,0.9612
16767977,0.9612
43668343,0.9612
6331801,0.9612
18599447,0.9612
41041922,0.9612
44393635,0.9612
18592047,0.9612
45532817,0.9612
36635415,0.9611
33728004,0.961
24541520,0.961
36424774,0.961
1301718,0.961
9994521,0.961
1668582,0.9608
1162480,0.9608
26947008,0.9608
19314634,0.9607
41875378,0.9607
9194415,0.9607
24099030,0.9607
35468890,0.9607
29279585,0.9607
44901812,0.9607
17775203,0.9607
22681779,0.9607
9323828,0.9607
4571957,0.9607
38876293,0.9607
13388488,0.9607
16439850,0.9607
20861189,0.9607
13996537,0.9607
16960691,0.9607
37862393,0.9607
14214990,0.9607
47760260,0.9607
14323050,0.9607
20984094,0.9607
20983900,0.9607
22187822,0.9607
21960826,0.9607
47749458,0.9607
36670411,0.9607
22062857,0.9607
33364639,0.9607
96336,0.9607
13760723,0.9607
22362467,0.9607
34651859,0.9606
28409753,0.9606
48065578,0.9606
27363175,0.9606
21623313,0.9606
47162435,0.9605
6885585,0.9605
47054821,0.9605
46353582,0.9604
7881333,0.9604
39108067,0.9604
34339797,0.9603
47998042,0.9603
15673991,0.9601
42883628,0.9601
35292414,0.9601
30902451,0.9601
30251695,0.9601
39253112,0.9601
30091560,0.9601
3870028,0.9601
42879619,0.9601
46867179,0.9601
34948313,0.9601
24907976,0.9601
35467490,0.9601
48031452,0.9601
20114329,0.9601
29395502,0.9601
36278505,0.9601
45972663,0.9601
34080677,0.9601
32270378,0.9601
27877707,0.9601
5714619,0.9601
21225782,0.9601
21225498,0.9601
21214978,0.9601
21214752,0.9601
33645589,0.9601
45504313,0.9601
48080011,0.9601
21107267,0.9601
33075881,0.9601
48082302,0.9601
36320337,0.9601
27983780,0.9601
16056725,0.9601
4355987,0.96
36030766,0.96
26302438,0.96
28938363,0.9599
13238275,0.9599
19071480,0.9599
959676,0.9599
2447970,0.9599
40348898,0.9598
3812201,0.9598
42662846,0.9598
17924185,0.9598
9625109,0.9596
48046687,0.9595
18424251,0.9595
6360316,0.9595
20745798,0.9595
37123760,0.9595
16113662,0.9595
38901126,0.9595
46281075,0.9595
24946755,0.9595
18508876,0.9595
28964453,0.9595
4824175,0.9595
21020657,0.9595
46696652,0.9595
48071232,0.9595
46772491,0.9595
10232382,0.9595
21551107,0.9595
46495496,0.9595
38519778,0.9595
46494801,0.9595
17922545,0.9595
35807138,0.9595
21419441,0.9595
46426968,0.9595
43246447,0.9595
39173487,0.9595
30425730,0.9595
28927971,0.9595
18254263,0.9595
16288588,0.9595
17499226,0.9595
47582324,0.9595
32213374,0.9595
19863776,0.9595
13783591,0.9595
46965390,0.9595
22362097,0.9595
47293534,0.9595
7068130,0.9595
2316147,0.9595
9478964,0.9595
42735303,0.9595
39538098,0.9595
40089356,0.9595
14052026,0.9595
20356405,0.9595
23743654,0.9595
14664277,0.9595
13587334,0.9595
15019871,0.9595
22507609,0.9595
22507493,0.9595
2150181,0.9595
34346033,0.9594
47760848,0.9593
14404164,0.9593
43637175,0.9593
15971790,0.9593
35880295,0.9593
8050424,0.9592
7256445,0.9592
18630022,0.9591
1369701,0.9591
32793995,0.959
47850138,0.959
18285927,0.959
33739164,0.959
7176995,0.959
43576723,0.959
30047091,0.959
4565516,0.959
21748655,0.959
38770082,0.959
10922780,0.959
15413004,0.959
36797608,0.959
28251951,0.959
32046499,0.959
48054104,0.959
13055972,0.959
21528654,0.959
31758161,0.959
44505284,0.959
34255241,0.959
31799349,0.959
26565222,0.959
38819831,0.959
37516294,0.959
16071746,0.959
5095466,0.959
11941107,0.959
827774,0.959
26917055,0.959
21883879,0.959
40731327,0.959
47998176,0.959
14676291,0.959
22031415,0.959
19507294,0.959
2000745,0.959
35194076,0.959
36835872,0.9589
37319445,0.9589
35576664,0.9589
16015623,0.9588
21395710,0.9588
15058937,0.9588
13045766,0.9588
15361069,0.9588
42809691,0.9588
45211210,0.9588
17920805,0.9587
13991835,0.9587
36355814,0.9585
45283299,0.9585
23880006,0.9585
45369299,0.9585
19952855,0.9584
12854987,0.9584
20639617,0.9584
33021020,0.9584
42903389,0.9584
46778415,0.9584
18071919,0.9584
16053047,0.9584
32388833,0.9584
31031588,0.9584
22498167,0.9584
40351065,0.9584
21981590,0.9584
46036108,0.9584
42976414,0.9584
42962287,0.9584
45374830,0.9584
31267035,0.9584
26782960,0.9584
43911367,0.9584
27458995,0.9584
26809807,0.9584
9728369,0.9584
20977545,0.9584
84076,0.9584
40708086,0.9584
32791320,0.9584
38701760,0.9584
25914624,0.9584
32821985,0.9584
20441660,0.9584
3312043,0.9584
31292896,0.9584
18670446,0.9584
25165026,0.9584
42814909,0.9584
21675301,0.9584
8647047,0.9584
12682834,0.9583
18358593,0.9582
26430089,0.9582
36453530,0.9582
45563326,0.9582
4563146,0.9581
15941134,0.9581
24623982,0.9581
17319601,0.9581
37325796,0.9581
42494780,0.958
14874961,0.9579
13716594,0.9579
13714921,0.9579
14874815,0.9579
14806985,0.9579
34719672,0.9579
32983287,0.9578
37013927,0.9578
8918246,0.9578
37880884,0.9578
1655742,0.9578
21206199,0.9578
48066983,0.9578
18856610,0.9578
47760635,0.9578
21427872,0.9578
40393898,0.9578
35124278,0.9578
18973045,0.9578
46235631,0.9578
46234749,0.9578
39193487,0.9578
42857485,0.9578
6865494,0.9578
13960633,0.9578
8473294,0.9578
415110,0.9578
34417777,0.9578
43278868,0.9578
44592039,0.9578
15424403,0.9578
43785435,0.9578
31468376,0.9578
29791759,0.9578
48026952,0.9578
13824411,0.9578
34646791,0.9578
18987965,0.9578
16481740,0.9578
5932430,0.9578
40183121,0.9578
38377734,0.9578
20587643,0.9578
304065,0.9578
9325311,0.9578
21077181,0.9577
31861066,0.9577
30271862,0.9577
44103229,0.9577
24536343,0.9577
525387,0.9577
44695363,0.9577
35168068,0.9577
45866932,0.9576
7420639,0.9576
31308372,0.9575
18410838,0.9575
25031074,0.9575
37656420,0.9574
12068731,0.9574
41401191,0.9574
33563984,0.9574
40443837,0.9574
47156138,0.9574
33860574,0.9574
26563646,0.9573
19849344,0.9572
1552251,0.9572
39560977,0.9571
35258288,0.9571
46736353,0.9571
34932458,0.9571
34869889,0.9571
33198353,0.9571
31255290,0.9571
25098027,0.9571
34933751,0.9571
39173764,0.9571
45566060,0.9571
46736633,0.9571
45560164,0.9571
45121169,0.9571
37810929,0.9571
31362887,0.9571
26529369,0.9571
45164470,0.9571
45164681,0.9571
26190156,0.9571
38175130,0.9571
28440386,0.9571
28455963,0.9571
28574642,0.9571
40060336,0.9571
45364069,0.9571
36040388,0.9571
34344421,0.9571
44407061,0.9571
29010354,0.9571
21255355,0.9571
40395497,0.9571
44308064,0.9571
31663391,0.9571
40489779,0.9571
21476913,0.9571
24225998,0.9571
43728079,0.9571
24284092,0.9571
39152358,0.9571
28616407,0.9571
13999221,0.9571
13551125,0.9571
16790177,0.9571
17136768,0.9571
6636187,0.9571
19486501,0.9571
13824192,0.9571
14582812,0.9571
7161086,0.9571
6131812,0.9571
17423728,0.9571
15879616,0.9571
7875473,0.9571
7047706,0.9571
19067175,0.9571
835116,0.9571
14428253,0.9571
41343635,0.957
7486942,0.957
6541441,0.957
10350830,0.9569
21327987,0.9569
4624909,0.9569
18052905,0.9569
27204336,0.9569
28201779,0.9569
13876367,0.9568
44470767,0.9568
7958150,0.9568
14388229,0.9567
13605154,0.9567
44048269,0.9567
7726849,0.9567
9611826,0.9567
41689877,0.9566
16709255,0.9565
27083688,0.9565
45009458,0.9565
20588837,0.9565
35236029,0.9565
33773574,0.9565
39001962,0.9565
33772577,0.9565
33772248,0.9565
24225271,0.9565
11383887,0.9565
41567561,0.9565
17386113,0.9565
11105275,0.9565
47576637,0.9565
396504,0.9565
34721112,0.9565
38073942,0.9565
29240508,0.9565
5562649,0.9565
44464095,0.9565
47706159,0.9565
6953962,0.9565
26037048,0.9565
45701154,0.9565
29035455,0.9565
1459100,0.9565
28760351,0.9565
45714619,0.9565
23918395,0.9565
15328932,0.9565
6445470,0.9565
29522689,0.9565
21252861,0.9565
46312882,0.9565
7561474,0.9565
12889752,0.9565
13154111,0.9565
24847413,0.9565
27199776,0.9565
7839210,0.9565
16227624,0.9565
29599414,0.9565
13506358,0.9565
47749739,0.9565
28443582,0.9565
48074380,0.9565
30511478,0.9565
25389851,0.9565
3087458,0.9565
14760481,0.9565
8273070,0.9564
3270314,0.9564
39228380,0.9564
46800808,0.9563
34146401,0.9562
33853344,0.9562
30417064,0.9562
44848192,0.9562
23664613,0.9562
2997407,0.9562
23340001,0.9562
19789002,0.9561
37327268,0.956
43527013,0.9559
36262039,0.9559
28432949,0.9559
33807668,0.9559
37526166,0.9559
22987823,0.9559
37628213,0.9559
23119575,0.9559
19874558,0.9559
43623583,0.9559
29340250,0.9559
29681256,0.9559
36695437,0.9559
23613453,0.9559
32738331,0.9559
42802027,0.9559
22233316,0.9559
5977148,0.9559
21436952,0.9559
47818871,0.9559
6348211,0.9559
38403506,0.9559
47755594,0.9559
32306145,0.9559
153000,0.9559
36524959,0.9559
40170524,0.9559
6198704,0.9559
19170008,0.9559
29880676,0.9559
46661933,0.9559
37525242,0.9559
13378611,0.9558
38318376,0.9558
33341737,0.9558
38356187,0.9558
47833628,0.9558
15271092,0.9558
16569251,0.9557
3801348,0.9556
40453879,0.9556
46448563,0.9556
43413478,0.9556
27808101,0.9556
48054408,0.9556
8370668,0.9555
36154638,0.9555
20587463,0.9555
39700751,0.9554
24422482,0.9554
40679067,0.9554
20877770,0.9553
36021034,0.9552
40899241,0.9552
42818016,0.9552
21976829,0.9552
36171393,0.9552
44837434,0.9552
29477282,0.9552
37834765,0.9552
28179191,0.9552
35510845,0.9552
28108822,0.9552
27811249,0.9552
13671268,0.9552
40797962,0.9552
11934927,0.9552
28031834,0.9552
42861927,0.9552
48066988,0.9552
18507023,0.9552
38235864,0.9552
39019998,0.9552
39033336,0.9552
32053433,0.9552
12919082,0.9552
15127274,0.9552
39108891,0.9552
25166656,0.9552
43872084,0.9552
38670364,0.9552
5030070,0.9552
1810146,0.9552
28483553,0.9552
6591176,0.9552
47271139,0.9552
25427940,0.9552
25253215,0.9552
47357056,0.9552
19311538,0.9552
24596531,0.9552
48045665,0.9552
44262179,0.9552
43111059,0.9552
48055737,0.9552
47966365,0.9552
48055587,0.9552
22906210,0.9552
29778277,0.9552
27695910,0.9552
26279901,0.9552
15485811,0.9552
10706580,0.9552
22278472,0.9551
14118576,0.9551
22888342,0.9551
2455129,0.9551
27991870,0.9551
37182775,0.955
13680086,0.955
8956730,0.955
19820496,0.955
17923059,0.955
38095306,0.955
46879176,0.9549
46879254,0.9549
46879352,0.9549
18060903,0.9549
20671032,0.9549
21718479,0.9549
6687320,0.9549
3932950,0.9547
43077696,0.9546
6830631,0.9546
30339140,0.9546
41821341,0.9545
37212927,0.9545
41473341,0.9545
28034758,0.9545
23882941,0.9545
21892472,0.9545
18896650,0.9545
47471884,0.9545
27699489,0.9545
21596712,0.9545
40369247,0.9545
44150788,0.9545
17371301,0.9545
17635720,0.9545
5025880,0.9545
44243242,0.9545
4698520,0.9545
44302375,0.9545
14103157,0.9545
20458367,0.9545
40568036,0.9545
46083075,0.9545
14140242,0.9545
22513414,0.9545
39511849,0.9545
1202775,0.9545
44513457,0.9545
14981204,0.9545
14727398,0.9545
38905938,0.9545
38925688,0.9545
11587757,0.9545
42671188,0.9545
25912865,0.9545
7239730,0.9545
19750951,0.9545
6798312,0.9545
1477940,0.9545
12638454,0.9544
32747409,0.9544
24021226,0.9544
43062102,0.9543
22729364,0.9543
46508695,0.9543
37534556,0.9542
19437788,0.9542
43081684,0.9542
38103284,0.9542
20759870,0.9541
40089327,0.954
14685177,0.9538
14549154,0.9538
6603099,0.9538
14869893,0.9538
22927509,0.9538
21829436,0.9538
20155647,0.9538
32836748,0.9538
43834838,0.9538
23852519,0.9538
45622723,0.9538
15127295,0.9538
16543728,0.9538
13330127,0.9538
19983243,0.9538
7364529,0.9538
16071894,0.9538
39655355,0.9538
44514031,0.9538
24711858,0.9538
42803941,0.9538
31222461,0.9538
45025087,0.9538
23379027,0.9538
44180109,0.9538
23223060,0.9538
883109,0.9538
20357053,0.9538
6140766,0.9538
26994730,0.9538
18329896,0.9538
21879851,0.9538
14825340,0.9538
28988601,0.9538
28729217,0.9538
19137505,0.9538
16756968,0.9538
16692807,0.9538
29944433,0.9538
29012612,0.9538
17362700,0.9538
48058811,0.9538
21562474,0.9538
5114188,0.9538
17639373,0.9538
40861314,0.9538
3902750,0.9538
39665596,0.9538
40720506,0.9538
19863164,0.9538
38436055,0.9538
38837568,0.9538
41905887,0.9538
17509997,0.9538
40034656,0.9537
5355000,0.9537
35614090,0.9537
7038020,0.9537
7366334,0.9537
35613947,0.9537
28737470,0.9537
11529071,0.9537
20819350,0.9536
39508445,0.9536
26442366,0.9536
9568534,0.9535
22150642,0.9535
11297662,0.9535
20437827,0.9533
13709194,0.9533
36878280,0.9532
17158714,0.9532
43866073,0.9531
16320524,0.9531
22108717,0.9531
2478644,0.9531
3932510,0.9531
21984281,0.9531
6154561,0.9531
22094476,0.9531
22064037,0.9531
15287959,0.9531
40447202,0.9531
43023288,0.9531
5716940,0.9531
20879798,0.9531
6880474,0.9531
30673051,0.9531
31517226,0.9531
25680116,0.9531
45957291,0.9531
20408375,0.9531
43132770,0.9531
9478270,0.9531
26352715,0.9531
13995319,0.9531
30796026,0.9531
31931106,0.9531
41887687,0.9531
39129227,0.9531
41939203,0.9531
40586315,0.9531
36603741,0.9531
46868316,0.9531
24573331,0.9531
10212840,0.9531
23933487,0.9531
32356229,0.9531
38194237,0.9531
38193812,0.9531
19662594,0.9531
44296115,0.9531
10266141,0.9531
23468029,0.9531
20125894,0.9531
260645,0.9531
47511963,0.9531
31380022,0.9531
23811031,0.953
11908666,0.953
40592198,0.953
31354275,0.953
21056473,0.953
6463230,0.9529
14556742,0.9529
43890891,0.9528
43779160,0.9528
38404049,0.9528
20150765,0.9528
19099612,0.9528
24308865,0.9528
47963763,0.9528
36204687,0.9527
45952120,0.9526
43567076,0.9525
10516632,0.9525
37660860,0.9525
38332616,0.9525
38329448,0.9525
44955917,0.9525
38329058,0.9525
4095915,0.9524
40003674,0.9524
23578412,0.9524
33340677,0.9524
34367559,0.9524
31222639,0.9524
13926231,0.9524
40870274,0.9524
42810573,0.9524
38249884,0.9524
47901851,0.9524
9921186,0.9524
38303321,0.9524
45702989,0.9524
39892035,0.9524
31087956,0.9524
22135844,0.9524
44360290,0.9524
21530256,0.9524
19950008,0.9524
24554340,0.9524
17475939,0.9524
40462715,0.9524
23988039,0.9524
25486045,0.9524
33916956,0.9524
29831810,0.9524
45118037,0.9524
12980825,0.9524
45564478,0.9524
24822308,0.9524
48082008,0.9524
41708140,0.9524
14768377,0.9524
2705642,0.9524
34083225,0.9524
33017712,0.9524
43459723,0.9524
37720777,0.9524
6900207,0.9524
40542384,0.9524
31627402,0.9524
3683593,0.9524
35412914,0.9524
30674769,0.9524
35349982,0.9524
18796338,0.9523
30660557,0.9523
44561381,0.9522
40235114,0.9522
24542901,0.9521
20036854,0.9521
43039373,0.9521
15464020,0.952
12523599,0.952
6962831,0.952
38824087,0.952
228568,0.952
19933681,0.952
15840224,0.9519
1101239,0.9519
33714598,0.9518
28813216,0.9518
15309827,0.9518
40490018,0.9518
20465533,0.9517
21212492,0.9517
20305572,0.9517
38347679,0.9517
14238050,0.9517
15165595,0.9517
43237341,0.9517
6828967,0.9517
3667589,0.9517
43075901,0.9517
9272530,0.9517
32010500,0.9517
10140286,0.9517
14895546,0.9517
21028032,0.9517
17023197,0.9517
42744190,0.9517
4882336,0.9517
5755164,0.9517
16208058,0.9517
9790128,0.9517
11753958,0.9517
3929908,0.9517
24127660,0.9517
42226373,0.9517
21028107,0.9517
26276283,0.9517
9825742,0.9517
28097623,0.9517
42118395,0.9517
42906011,0.9517
5050864,0.9517
38161252,0.9517
40679015,0.9517
32780118,0.9517
13783756,0.9517
45397827,0.9516
14118230,0.9516
44473219,0.9516
25397695,0.9516
29419527,0.9516
45564659,0.9516
44537945,0.9516
37212276,0.9515
1348611,0.9515
8357937,0.9514
39470022,0.9514
27111889,0.9514
17588194,0.9514
11238363,0.9514
40065367,0.9514
46962473,0.9514
41058476,0.9513
46021767,0.9513
39029077,0.9513
39550274,0.9513
37156288,0.9513
25158320,0.9513
36707702,0.9512
34599214,0.9512
19831971,0.9511
45007315,0.951
13996854,0.9509
44890503,0.9509
31444297,0.9509
38024981,0.9509
29683802,0.9509
31444279,0.9509
13538499,0.9509
16359399,0.9509
22752817,0.9509
15568866,0.9509
8686883,0.9509
17239489,0.9509
21663742,0.9509
23979186,0.9509
36317839,0.9509
45638085,0.9509
25834760,0.9509
40162142,0.9509
41591095,0.9509
43499516,0.9509
14228251,0.9509
32065900,0.9509
33494927,0.9509
15602349,0.9509
3717620,0.9509
27504834,0.9509
26197001,0.9509
42790711,0.9509
46713782,0.9509
5805635,0.9509
34091921,0.9509
41003795,0.9509
47938913,0.9509
24495313,0.9509
413276,0.9509
48060367,0.9509
27656237,0.9509
13367412,0.9509
42789071,0.9509
11678518,0.9509
42790453,0.9509
10837500,0.9509
415104,0.9509
28254064,0.9509
43834479,0.9509
28180207,0.9509
11911187,0.9508
42858281,0.9508
38297148,0.9508
6373530,0.9508
8577645,0.9507
3364609,0.9507
14202666,0.9507
18630892,0.9507
34020642,0.9506
48050924,0.9506
47828554,0.9506
31898846,0.9506
48031878,0.9506
28960242,0.9505
5242136,0.9505
29288196,0.9505
3027364,0.9504
27227036,0.9503
4198453,0.9502
38838167,0.9502
25260120,0.9501
6756899,0.9501
32530437,0.9501
14471456,0.9501
6628792,0.9501
43412937,0.9501
48078660,0.9501
22841883,0.9501
46514581,0.9501
22188907,0.9501
36963810,0.9501
30314045,0.9501
45684016,0.9501
29383098,0.9501
13677533,0.9501
19364255,0.9501
30824229,0.9501
39105135,0.9501
13545715,0.9501
37864628,0.9501
3330285,0.9501
11533218,0.9501
13427091,0.9501
46336685,0.9501
18071621,0.9501
8334185,0.9501
35703559,0.9501
20624335,0.9501
42314882,0.9501
27939634,0.9501
703124,0.9501
30158639,0.9501
26656133,0.9501
14011682,0.9501
39104562,0.9501
41817209,0.9501
6806173,0.9501
18946244,0.9501
40263595,0.9501
31849953,0.9501
37200450,0.9501
36795809,0.9501
24247865,0.9501
41208044,0.9501
24894787,0.9501
34311332,0.9501
29186827,0.9501
13879930,0.9501
6323344,0.9501
738252,0.9501
16533020,0.95
33217594,0.95
44570785,0.9499
10851687,0.9498
38435497,0.9498
20031896,0.9498
25971520,0.9498
13137923,0.9497
8530710,0.9497
8271489,0.9497
16630524,0.9493
24564200,0.9493
2244309,0.9493
32658271,0.9493
31098434,0.9493
15874283,0.9493
44414630,0.9493
5134176,0.9493
29235599,0.9493
5384200,0.9493
17807225,0.9493
17477872,0.9493
32083869,0.9493
19507761,0.9493
17736755,0.9493
32816479,0.9493
42174767,0.9493
6713457,0.9493
18754104,0.9493
13700719,0.9493
18899350,0.9493
41467973,0.9493
14193275,0.9493
33872151,0.9493
21664291,0.9493
131401,0.9493
6994934,0.9493
9496400,0.9493
33425439,0.9493
26916211,0.9493
22162319,0.9493
37684907,0.9493
33974360,0.9493
40524927,0.9493
25003790,0.9493
14119488,0.9493
40352254,0.9493
38602424,0.9493
26138602,0.9493
47997986,0.9493
14298694,0.9493
36284275,0.9493
2906218,0.9492
9970653,0.9492
12990267,0.949
37047977,0.9489
39635571,0.9489
44417662,0.9485
46783788,0.9485
45577401,0.9485
6795531,0.9485
43382020,0.9485
17476200,0.9485
44118619,0.9485
48050488,0.9485
45577924,0.9485
40530603,0.9485
46120026,0.9485
23142242,0.9485
43022575,0.9485
43021990,0.9485
46280687,0.9485
31210490,0.9485
40466935,0.9485
20910370,0.9485
34690699,0.9485
19635059,0.9485
25941112,0.9485
43535886,0.9485
16544128,0.9485
32869854,0.9485
12545726,0.9485
16535393,0.9485
23855586,0.9485
36792786,0.9485
6661634,0.9485
43740738,0.9485
32933418,0.9485
12924888,0.9485
44994214,0.9485
27980430,0.9485
6702236,0.9485
37083384,0.9485
19931188,0.9485
41390870,0.9485
43396582,0.9485
43397242,0.9485
35248854,0.9485
16140709,0.9485
35678228,0.9485
14994417,0.9485
38762631,0.9485
42355780,0.9485
30439071,0.9485
6091034,0.9485
33267473,0.9485
47799984,0.9485
41035514,0.9484
46194167,0.9484
19140432,0.9484
19863355,0.9484
20738884,0.9484
22476555,0.9484
43519191,0.9484
43076462,0.9483
35162343,0.9483
35485318,0.9483
21865657,0.9483
18460522,0.9483
37423909,0.9482
38295203,0.9482
42495744,0.9482
47516008,0.9482
5681246,0.9482
20195750,0.9481
18272135,0.9481
39863740,0.9481
42559700,0.9481
45654170,0.9481
6102674,0.9481
15830543,0.948
15725175,0.948
18194970,0.948
22167427,0.9479
23006940,0.9479
6216598,0.9479
16947305,0.9477
19970549,0.9477
44522305,0.9477
30230281,0.9477
44522201,0.9477
47176859,0.9477
10070087,0.9477
1214297,0.9477
13682064,0.9477
40135423,0.9477
24286415,0.9477
32721977,0.9477
6208875,0.9477
47076188,0.9477
7517517,0.9477
32587817,0.9477
28318263,0.9477
6698902,0.9477
41662538,0.9477
702286,0.9477
41461964,0.9477
41461555,0.9477
39692715,0.9477
11792715,0.9477
45118075,0.9477
47785411,0.9477
7034315,0.9477
36457161,0.9477
19949554,0.9477
41743374,0.9477
45178679,0.9477
45456659,0.9477
19096447,0.9477
38043807,0.9477
18583970,0.9477
3573595,0.9477
15420714,0.9477
14075001,0.9477
33878493,0.9477
15328353,0.9477
4663473,0.9477
20442832,0.9477
43158241,0.9477
13992469,0.9477
2171366,0.9476
34156138,0.9476
26339187,0.9476
40896843,0.9476
46191709,0.9475
31240469,0.9475
45564184,0.9475
27053669,0.9475
36686052,0.9475
7882027,0.9474
21786774,0.9473
45943900,0.9473
9662292,0.9473
29760409,0.9472
29765685,0.9472
47968474,0.9472
21582119,0.9472
29765442,0.9472
28631655,0.9471
8965878,0.9471
40060121,0.9471
13221049,0.9471
35083497,0.947
47569307,0.947
38753420,0.9469
20639532,0.9468
14585169,0.9468
45797743,0.9468
23302539,0.9468
43135827,0.9468
23305110,0.9468
37141240,0.9468
39297376,0.9468
3041558,0.9468
22582708,0.9468
9740189,0.9468
5104237,0.9468
788710,0.9468
47280545,0.9468
32876573,0.9468
43117665,0.9468
47720482,0.9468
41698210,0.9468
45767290,0.9468
38779176,0.9468
